Date,Open,High,Low,Close,Adj Close,Volume
2001-02-22,126.3499984741211,126.54000091552734,123.0199966430664,125.80999755859375,83.31343841552734,21281600
2001-02-23,125.08000183105469,125.54000091552734,121.80000305175781,124.95999908447266,82.75060272216797,20173000
2001-02-26,125.80000305175781,127.62000274658203,124.5,127.62000274658203,84.51210021972656,11503700
2001-02-27,126.80000305175781,127.83999633789062,125.51000213623047,126.44000244140625,83.73066711425781,11415000
2001-02-28,126.75,126.83999633789062,123.2699966430664,123.94999694824219,82.08177185058594,14825800
2001-03-01,124.05000305175781,124.5999984741211,121.75,124.5999984741211,82.5121841430664,14672000
2001-03-02,122.5,125.6500015258789,122.30000305175781,123.61000061035156,81.8565902709961,12564300
2001-03-05,124.1500015258789,124.77999877929688,123.80999755859375,124.73999786376953,82.60490417480469,5293200
2001-03-06,126.3499984741211,127.75,125.48999786376953,126.08000183105469,83.49225616455078,6917000
2001-03-07,126.9000015258789,127.04000091552734,125.76000213623047,126.9800033569336,84.0882797241211,6371700
2001-03-08,126.5999984741211,127.23999786376953,126.13999938964844,127.12000274658203,84.18098449707031,6055000
2001-03-09,126.0999984741211,126.0999984741211,123.11000061035156,123.36000061035156,81.69107055664062,10020300
2001-03-12,122.33999633789062,122.5,117.75,118.08000183105469,78.19452667236328,13972900
2001-03-13,119.4000015258789,120.44000244140625,117.52999877929688,120.0199966430664,79.47921752929688,12888000
2001-03-14,117.05000305175781,119.29000091552734,115.75,117.6500015258789,77.90980529785156,19883400
2001-03-15,118.44999694824219,118.86000061035156,117.36000061035156,117.68000030517578,77.9296646118164,10370300
2001-03-16,117.12999725341797,117.4000015258789,114.80999755859375,115.01000213623047,76.36662292480469,58514600
2001-03-19,115.76000213623047,117.69000244140625,114.81999969482422,117.3499984741211,77.92033386230469,10067800
2001-03-20,117.9000015258789,118.45999908447266,114.11000061035156,114.19999694824219,75.82876586914062,15083900
2001-03-21,114.18000030517578,115.26000213623047,111.9000015258789,112.26000213623047,74.54061889648438,19004600
2001-03-22,112.0199966430664,112.5999984741211,108.04000091552734,111.12000274658203,73.78363037109375,28624800
2001-03-23,113.25,114.66000366210938,111.5,114.4800033569336,76.01470184326172,12861700
2001-03-26,115.69999694824219,116.2699966430664,114.7699966430664,115.94000244140625,76.9841079711914,9943800
2001-03-27,115.62000274658203,118.6500015258789,115.27999877929688,118.30999755859375,78.55781555175781,12880700
2001-03-28,116.9000015258789,116.94999694824219,114.9000015258789,115.04000091552734,76.38652801513672,10953300
2001-03-29,114.69999694824219,116.5,112.13999938964844,115.4800033569336,76.67871856689453,12060300
2001-03-30,115.55000305175781,116.69000244140625,114.5,116.69000244140625,77.48210144042969,9183600
2001-04-02,116.30000305175781,117.37999725341797,113.80000305175781,114.19999694824219,75.82876586914062,10561000
2001-04-03,113.9800033569336,114.1500015258789,110.05999755859375,110.38999938964844,73.2989273071289,12836000
2001-04-04,110.56999969482422,112.0999984741211,109.30000305175781,110.8499984741211,73.60438537597656,14884300
2001-04-05,113.30000305175781,115.48999786376953,112.5,115.05000305175781,76.3931884765625,21522800
2001-04-06,113.98999786376953,114.4000015258789,112.05999755859375,113.30000305175781,75.23118591308594,14937800
2001-04-09,114.0,114.98999786376953,112.77999877929688,114.55999755859375,76.06778717041016,9034300
2001-04-10,115.44999694824219,117.75,115.16999816894531,116.6500015258789,77.45558166503906,17873600
2001-04-11,118.77999877929688,118.98999786376953,116.13999938964844,116.7300033569336,77.50870513916016,12722300
2001-04-12,116.30000305175781,118.94000244140625,115.95999908447266,118.8499984741211,78.91637420654297,9233200
2001-04-16,118.29000091552734,118.88999938964844,116.91000366210938,117.5999984741211,78.08637237548828,7350000
2001-04-17,117.30999755859375,119.66000366210938,117.0199966430664,119.26000213623047,79.18859100341797,10924700
2001-04-18,121.05999755859375,126.0,120.69000244140625,124.0,82.3359603881836,32481600
2001-04-19,124.25,125.83999633789062,123.58000183105469,125.6500015258789,83.43155670166016,13809900
2001-04-20,124.9000015258789,125.4000015258789,123.66000366210938,124.5,82.66796112060547,7626700
2001-04-23,123.6500015258789,123.88999938964844,121.91000366210938,122.23999786376953,81.16732788085938,8451800
2001-04-24,122.5199966430664,123.6500015258789,121.0999984741211,121.58000183105469,80.72907257080078,10044700
2001-04-25,121.41999816894531,123.66999816894531,120.94999694824219,123.16999816894531,81.78482818603516,8249000
2001-04-26,123.7300033569336,125.22000122070312,123.5,123.72000122070312,82.15003204345703,10590400
2001-04-27,124.91999816894531,125.83999633789062,124.19999694824219,125.77999877929688,83.51788330078125,7938700
2001-04-30,126.44999694824219,127.2699966430664,124.66999816894531,126.66000366210938,84.10221099853516,10766900
2001-05-01,125.06999969482422,127.1500015258789,124.5999984741211,127.05000305175781,84.36116027832031,10578000
2001-05-02,127.41000366210938,127.69000244140625,126.0,126.81999969482422,84.20845031738281,9572900
2001-05-03,126.12999725341797,126.1500015258789,124.22000122070312,125.20999908447266,83.139404296875,9926200
2001-05-04,123.6500015258789,127.3499984741211,123.44000244140625,127.33999633789062,84.55370330810547,12145300
2001-05-07,126.86000061035156,127.37999725341797,126.2300033569336,126.23999786376953,83.82334899902344,7185200
2001-05-08,126.86000061035156,127.0999984741211,125.55999755859375,126.18000030517578,83.78348541259766,6952600
2001-05-09,125.25,126.55000305175781,125.05999755859375,125.6500015258789,83.43155670166016,9507400
2001-05-10,127.26000213623047,127.5,125.7699966430664,126.0199966430664,83.67720794677734,6872400
2001-05-11,126.0,126.48999786376953,124.4000015258789,125.1500015258789,83.09956359863281,7734400
2001-05-14,124.9000015258789,125.44000244140625,124.45999908447266,125.4000015258789,83.26556396484375,7914000
2001-05-15,125.55000305175781,126.5,124.8499984741211,125.9800033569336,83.65068817138672,9782200
2001-05-16,124.83999633789062,129.1999969482422,124.62000274658203,128.9499969482422,85.6227798461914,14909000
2001-05-17,129.0,130.0800018310547,128.55999755859375,129.14999389648438,85.75557708740234,11824600
